店铺id,城市,类型,店名,点评,人均,口味,环境,服务
4883,无锡,韩国料理,金年任石锅拌饭年糕火锅韩国料理...,34,18,7.4,7.3,7.4
4884,无锡,韩国料理,景福宫(江阴店),5,73,7.2,7.2,7.2
4886,无锡,西餐,喜来稀肉(无锡T12店),3078,85,8.3,8.6,8.5
4887,无锡,西餐,必胜客(江阴万达店)分店,66,86,7.7,7.6,7.5
4889,无锡,西餐,香达克汉堡,14,13,7.2,7.2,7.3
4890,无锡,西餐,汉堡王(苏南硕放国际机场店),48,49,7.4,7.6,7.4
4891,无锡,西餐,FRESH FORMULA+,19,46,7.5,7.6,7.3
4894,无锡,无锡江浙,大船格餐厅,63,62,7.9,8.1,8.6
4895,无锡,无锡江浙,虾蛙约会(新之城广场店),42,97,8.7,8.7,8.5
4897,无锡,无锡江浙,妖怪美食(湖滨店),158,104,8.4,8.5,8.8
4899,无锡,无锡江浙,五丰食府（原五丰烤鸭馆）(锡城...,223,81,8.1,7.7,8
4901,无锡,无锡江浙,开元精舍酒店,36,150,7.2,7.8,7.4
4902,无锡,无锡江浙,段氏龙虾(长江路店),6,42,7.4,7.2,7.3
4903,无锡,无锡江浙,大盱眙龙虾(江南大学店),24,87,7.3,7.3,7.3
4904,无锡,面包甜点,柒掌柜(新区店),33,13,7.7,7.6,8
4906,无锡,面包甜点,FANCYFRUIT(恒隆广场店),351,32,8.6,8.8,8.6
4907,无锡,面包甜点,韩国雪冰(宝龙店),101,33,7.8,8,8
4909,无锡,面包甜点,7分甜(三阳百盛无锡店),44,16,7.8,7.6,7.6
4911,无锡,其他,金滏山海鲜自助烤肉,617,50,8.4,8.4,8.6
4912,无锡,其他,品味轩融合餐厅,83,70,7,7.5,6.9
4913,无锡,其他,金湖湖鲜馆,135,87,7.1,7.2,7.1
4920,无锡,烧烤,尚品宫自助烧烤,7,44,7.1,7.1,7.1
4923,无锡,烧烤,金汉亭韩式自助烤肉(璜塘店),2,21,7,7,7.1
4925,无锡,烧烤,大华烧烤,1,50,6.8,6.8,6.8
4928,无锡,川菜,蓉李记成都名小吃(滨湖万达店),1063,28,7.1,7.2,7
4930,无锡,川菜,川南印象,28,61,6.6,6.9,6.8
4932,无锡,川菜,神话烤鱼【原川湘演义店】,33,30,7.6,7.6,7.7
4934,无锡,川菜,火夫烤鱼,8,63,7.6,7.3,7.5
4936,无锡,川菜,吉香居饭馆,4,26,7,7,7
4937,无锡,川菜,万州独一味烤鱼(梅村店),15,39,7.1,6.9,6.9
4938,无锡,咖啡厅,这里那里咖啡,265,59,8,8.1,8.1
4942,无锡,咖啡厅,newyorkSandwich(新区百盛店),19,46,7.5,7.4,7.4
4944,无锡,咖啡厅,迪欧咖啡(机场店),20,58,6.7,7,6.8
4946,无锡,自助餐,亚马逊牛排自助餐厅(东方巴黎店),1916,66,7.2,7.4,7.3
4947,武汉,私房菜,三胖私房菜,6,31,7.5,7.3,7.5
4950,武汉,私房菜,领航私厨(海林广场店),24,43,7.2,7.1,7.2
4958,武汉,家常菜,家味小炒,1,,6.8,6.8,6.8
4963,武汉,湖北菜,嘉境廊,182,51,7.1,7,6.9
4964,武汉,湖北菜,粗茶淡饭·武昌城分店,4373,102,9,9.3,9
4965,武汉,湖北菜,我家小馆(南湖沃尔玛店),414,40,7.5,7.9,7.5
4966,武汉,湖北菜,顺香餐厅,936,63,7,7.5,6.9
4967,武汉,湖北菜,金龙水寨生态乐园,18,79,6.9,7,6.9
4968,武汉,川菜,锦庐(群光广场店)分店,664,73,7.5,8.2,7.5
4969,武汉,川菜,一代天椒广告,58,57,7.6,7.9,8
4971,武汉,川菜,老房子(春江花月店),66,57,7.6,7.7,7.6
4973,武汉,川菜,热火朝天麻辣香锅(银泰百货店),50,48,7.3,7.2,7.2
4974,武汉,粉面馆,秦见面(中南店),85,21,7.6,7.6,7.7
4975,武汉,粉面馆,私厨捞面(积玉桥店)分店,161,30,7.1,7.6,7.3
4978,武汉,粉面馆,新农村儒家牛肉(南国西汇城市广...分店,39,9,7.1,6.7,6.8
4979,武汉,粉面馆,江北牛肉粉,5,12,7.1,7,7
4980,武汉,咖啡厅,uka 巴士车咖啡店,31,13,7.3,7.4,7.4
4982,武汉,咖啡厅,隆盛全简餐厅,25,26,7.3,7.2,7.2
4983,武汉,咖啡厅,科林伍德咖啡吧,13,22,7.1,7.2,7.1
4985,武汉,湘菜,爷爷土钵菜(光谷天地二期店),17,55,7.3,7.3,7.2
4986,武汉,湘菜,彭厨(南湖店),60,58,6.6,6.8,6.4
4987,武汉,湘菜,姜辣坊,35,94,7.3,7,7.3
4988,武汉,湘菜,乡里人湘菜馆,1,60,7.2,7.2,7.2
4989,武汉,湘菜,快乐人家,21,24,7,7.1,7.2
4990,武汉,湘菜,9020时尚餐厅,74,51,6.8,6.8,6.9
4992,武汉,湘菜,金楚轩时尚餐厅,12,49,6.7,6.7,6.8
5001,武汉,粤菜,优仙美地茶餐厅,7,34,6.7,6.7,6.7
5005,武汉,粤菜,老广烧腊,2,,7,7,7
5007,武汉,粤菜,一品粥道(汉西店)分店暂停营业,87,52,7.4,7.3,7.3
5010,武汉,火锅,吾锅料理重庆牛油火锅(武汉荟聚...,295,74,8,8.8,8.5
5011,武汉,火锅,重庆光富火锅(吉庆街店),84,68,8.5,8.4,8.4
5012,武汉,火锅,Fancy福喜轩韩式碳烤(万达广场店...,232,75,8,7.9,8
5013,武汉,火锅,武汉张鲜记海鲜火锅,275,208,7.9,7.6,7.9
5014,武汉,火锅,玉林串串香(司门口店)分店,1370,60,8.9,8.5,8.7
5015,武汉,火锅,九牛一锅(顺道街店),143,102,8,7.8,7.9
5016,武汉,火锅,四川乐山开心麻辣烫,606,53,8.5,7.7,8.1
5017,武汉,火锅,爱尚潮牛(万达广场店),164,95,8.3,8.6,8.4
5018,武汉,火锅,凯威食享家(建设大道汉口店)分店,1661,62,7.3,7.4,7.1
5019,武汉,火锅,北京东来顺(沌口分店)分店,158,88,7.3,7.3,7.1
5020,武汉,火锅,德派自助烤肉火锅店,2375,45,7.5,7.4,7.4
5021,武汉,火锅,飚锅砂锅串串·成都火锅(经开万...,21,66,7.1,7.4,7.4
5022,武汉,海鲜,小月靓虾(创业路金融街店)分店,62,78,7.6,7.4,7.5
5023,武汉,海鲜,老万泡菜虾,31,30,7.1,6.9,7.1
5024,武汉,海鲜,广记海鲜烧烤,3,40,7.1,7.1,6.9
5027,武汉,海鲜,我家鱼馆,16,42,7.5,7.5,7.5
5028,武汉,烧烤,二胖烧烤(湖大店)分店,492,64,8.4,8.2,8.2
5029,武汉,烧烤,齐天大肾烤吧,39,41,8.6,7.8,8.4
5031,武汉,烧烤,尚槿韩式烤肉(泛海城市广场店)分店,980,65,8.2,8.7,8.4
5033,武汉,烧烤,老街烧烤(循礼门店),525,68,7.3,7.6,7.3
5034,武汉,烧烤,品得海鲜自助火锅烤肉,10,62,7.1,7.3,7.2
5035,武汉,烧烤,小胡子烧烤,12,59,7.3,6.9,6.9
5036,武汉,日本料理,大菊铁板烧(凯德西城店),30,118,7.2,7.5,7.5
5037,武汉,日本料理,井_日膳(汉阳人信汇店)分店,1083,60,8.4,8.3,8.1
5038,武汉,日本料理,芙蓉咔滋 Katsu House(群星城店),1128,67,7.7,8.1,8.3
5039,武汉,日本料理,y-sushi精致日式料理(万隆广场店...,15,65,6.7,6.8,6.8
5041,武汉,日本料理,鲜品萃外带寿司(汉街万达店),21,22,6.8,6.9,6.9
5046,武汉,日本料理,秀粤情港式铁板烧(奥山世纪城店),405,135,8.4,8.6,8.7
5048,武汉,韩国料理,芝士邦恩炭烤肋排Cheese Bangon(...,39,78,7.6,7.8,8
5050,武汉,韩国料理,济州烤肉(江夏店),34,52,7.6,8,7.9
5052,武汉,东南亚菜,印度玛咖(群星城店)分店,900,76,7.5,7.8,7.8
5053,武汉,自助餐,俏鲜生自助火锅餐厅(光谷意大利...,210,49,7.4,7.5,7.4
5054,武汉,自助餐,锦江国际锦绣西餐厅,183,155,7,7.6,7.1
5055,武汉,自助餐,汉釜宫韩式自助烤肉(汉南店),9,49,6.9,7,7.1
5059,武汉,面包甜点,满记甜品(汉街步行街店)分店,854,34,8.5,8.5,8.3
5060,武汉,面包甜点,芭比颂(武胜路店)分店,59,22,8,8.5,8.5
5061,武汉,面包甜点,_芳_(银泰创意城店),228,13,7.4,7.5,7.5
5062,武汉,面包甜点,Hurom Juice 惠人芳(壹方购物中...,55,30,7.9,7.7,7.2
5065,武汉,面包甜点,DQ(永旺梦乐城店)分店,270,27,7.5,7.4,7.3
5068,武汉,其他,巴土人家恩施菜馆(二七店),100,68,8.7,8.4,8.8
5069,武汉,其他,奇迹烤肉拌饭(百步亭店),3,20,7.5,7.5,7.5
5070,武汉,其他,龙龙哥,13,88,7.3,7.3,7.3
5071,武汉,其他,锦华西餐厅(木兰广场店),4,48,7.2,7.3,7.3
5072,武汉,其他,武汉机场星阳舫中餐厅,25,59,6.8,6.7,6.8
5073,武汉,其他,润德轩徽帮菜,2,55,7.1,7.1,7.1
5075,武汉,小吃快餐,家礼川式米线(武汉天地店),90,29,7.5,7.8,7.5
5077,武汉,小吃快餐,精武路第一家(总店)分店,1033,41,8.3,7.7,7.7
5078,武汉,小吃快餐,黑白电视老长沙吃货铺(银泰创意...,188,22,7.4,7.9,8
5082,武汉,小吃快餐,维扬汤包,166,40,6.9,6.3,6.5
5083,武汉,小吃快餐,周黑鸭(武一店)分店,633,28,9,8.7,8.5
5085,武汉,卤味,紫燕百味鸡(横店)分店,292,18,8.4,8.4,8.3
5086,武汉,卤味,绝味鸭脖(武汉广场店)分店,189,21,7.6,7.6,7.6
5088,武汉,卤味,周黑鸭(地铁常青花园店)分店,240,30,8,8,7.9
5089,武汉,西餐,NOI诺意意大利餐厅(花园道店),369,153,8.4,9.1,9
5090,武汉,西餐,牧之初心·原切牛排,87,63,8.1,7.7,8
5091,武汉,西餐,豪客来牛排(南国北都城市广场店)分店,531,58,8.5,8.8,8.6
5092,武汉,西餐,豪客来牛排(武汉大学店-2016)分店,612,59,7.9,8.2,8.5
5093,武汉,西餐,华莱士(紫阳路店)分店,351,15,7.8,8,7.9
5094,武汉,西餐,华莱士(新荣堤角店),70,17,7.6,7.5,7.4
5097,武汉,小龙虾,三胖龙虾,2,35,7,7,7
5106,西安,私房菜,私厨小馆特色菜烧烤暂停营业,11,32,7.2,7.1,7.1
5107,西安,农家菜,石羊农庄,150,94,7.4,7.7,6.7
5110,西安,创意菜,浅葱小唱(老城根店),427,84,7.7,9.1,8.1
5114,西安,江浙菜,雅聚阁饭店(东张店),1,,6.9,6.9,6.9
5115,西安,家常菜,品不凡家常菜,19,28,7.1,6.8,7
5116,西安,江浙菜,官中水盆羊肉馆,4,18,7.1,6.9,6.9
5122,西安,小吃快餐,萤初炉端烧(团结南路店)分店,35,158,8.3,8.4,8.7
5124,西安,小吃快餐,一碗菠菜面,205,22,8,8.1,7.9
5125,西安,小吃快餐,宽塘·蛙哥虾妹(阳光天地店)分店,609,77,7.6,8.1,7.8
5126,西安,小吃快餐,原东三道巷杨坡红油米线,228,12,8.1,6.9,7.2
5127,西安,小吃快餐,小六汤包(朝阳门店),61,33,8,8.4,7.9
5128,西安,小吃快餐,客全包子店,39,15,8.3,8.5,8.4
5129,西安,小吃快餐,小六汤包(万科生活广场店)分店,688,43,8.4,8.2,8
5130,西安,小吃快餐,滋啦啦上海生煎(大唐西市店)分店,728,20,7.5,7.6,7.5
5131,西安,小吃快餐,饼娘煎饼屋(龙首店)分店,45,38,7.2,7.2,7.2
5135,西安,湘菜,湘锅坊,38,41,7.1,7.2,7.3
5141,西安,粤菜,威哥真味港式餐厅(南门金花店)分店,822,75,8.2,8.4,8.1
5142,西安,湘菜,湖南土菜馆(朱雀路店)分店,16,38,6.6,6.5,6.5
5144,西安,粤菜,粤香园,8,28,6.8,6.7,6.8
5147,西安,西北菜,华元饭庄(田王店),15,32,6.9,7.1,7.1
5151,西安,海鲜,海鲜生的味道,24,74,8.6,8.5,8.6
5152,西安,海鲜,广州龙记海鲜酒楼(早9点30至凌晨...,50,71,6.7,6.8,6.9
5155,西安,火锅,刘宝老家铜锅串串(永松路店),18,48,7.9,7.8,7.7
5156,西安,火锅,鱼玩主题火锅餐厅,118,97,8.8,8.1,8.8
5157,西安,火锅,蜀九门火锅(临潼店),34,58,8,8,7.7
5158,西安,小龙虾,孙厨龙虾,42,69,7.6,7.6,7.7
5160,西安,日本料理,手岛寿司,286,70,9.2,9.3,9.3
5162,西安,日本料理,山丘料理,86,254,7.8,9,9.1
5164,西安,日本料理,小倾城法式铁板烧(民乐园店),40,75,8.1,8,8.2
5165,西安,日本料理,大唐西市酒店.铁板烧,12,44,7.5,7.7,7.6
5167,西安,烧烤,玛丽家的牛肉(凤城五路赛高店)分店,73,44,8,7.8,8.6
5170,西安,烧烤,大锅大灶柴火鸡,2,40,7.5,7.5,7.5
5171,西安,烧烤,小竹签海鲜烤肉,2,37,7.2,7.5,7.2
5173,西安,韩国料理,正统韩国料理,7,15,7.5,7.5,7.4
5174,西安,韩国料理,爱你味-正宗韩国料理,124,71,7.1,7.2,7.1
5175,西安,韩国料理,紫菜包饭,1,12,6.9,6.9,6.9
5183,西安,韩国料理,金三顺紫菜包饭(科技路店)暂停营业,31,19,7.5,7.4,7.5
5184,西安,陕菜,海荣锅贴馆(东新街店)分店,332,46,7.6,7.4,7.3
5185,西安,陕菜,龙苑中餐厅,35,277,7.3,7.3,7.3
5186,西安,陕菜,福宝阁陕菜,58,51,7.4,7.7,6.8
5187,西安,陕菜,面辣子酒楼(钟楼店)分店,88,56,7.3,7.4,7.1
5189,西安,陕菜,老西安饭庄,57,51,6.4,6.7,6.5
5190,西安,陕菜,聚珍园(南二环店),111,44,7.3,7,7.2
5191,西安,陕菜,交大南洋大酒店中餐厅,47,55,7,7,7
5192,西安,新疆菜,老狼大盘鸡(东五路店),148,36,7.8,7.6,7.5
5193,西安,陕菜,陕味私房小馆,13,65,7,7.1,7.2
5194,西安,自助餐,希尔顿花园酒店(花荟餐厅),54,130,7.3,8.1,7.9
5200,西安,东南亚菜,豆花渔坊,1,,6.6,6.8,7.3
5202,西安,咖啡厅,歪的馆子whycoffee,47,35,7.9,7.9,7.9
5204,西安,咖啡厅,冰凌咖啡,5,43,7.1,7.1,7.1
5206,西安,咖啡厅,西安美诺咖啡,1,31,7,7,7
5207,西安,面包甜点,初代宇治抹茶(熙地港店),101,35,8.3,8.7,8.2
5208,西安,面包甜点,Godiva(西安老城根),184,46,9,9.1,8.5
5209,西安,面包甜点,憩屋洋果子铺,42,39,8.6,8.8,8.9
5210,西安,面包甜点,丁大房,759,24,7.6,7.3,7.6
5211,西安,面包甜点,MARRY YOU麦瑞优蛋糕店,36,30,7.4,7.7,8.1
5213,西安,面包甜点,米旗(李家村店)分店,439,20,7.6,7.9,7.6
5214,西安,面包甜点,WCAKE白色风车生日蛋糕工坊(大明...,6,10,7.5,7.6,7.7
5219,西安,其他,集合土锅灶【樱园情农家乐】,7,30,7.7,7.6,7.6
5221,西安,其他,麦芽糖与花生的故事(回民街店),40,34,7.8,7.7,7.7
5222,西安,其他,马老虎炒菜烤鸭店,42,50,7.1,6.8,7
5223,西安,其他,梧桐苑,44,10,7.3,7.4,7.3
5224,西安,新疆菜,明明大盘鸡,33,25,7.5,7.6,7.5
5229,西安,面馆,biangbiang面,5,,6.9,7,6.7
5230,西安,面馆,顶牛兰州牛肉拉面(高新路店)分店,27,13,7.4,7.3,7.3
5231,西安,面馆,_一碗大块牛肉面,91,17,7.6,7.2,7.3
5232,西安,面馆,老城家面,4,15,7.3,7.3,7.3
5235,西安,面馆,酬勤面道,12,10,7,7,7.2
5236,西安,西餐,弄,37,63,7.5,7.5,7.5
5238,西安,西餐,赛百味(海洋极地公园店)分店,454,24,8.1,7.9,8
5240,西安,西餐,比萨来了(唐延永辉店),5,50,7.2,7.2,7.2
5241,西安,川菜,小谭川菜,115,42,7.5,7,7.3
5242,西安,川菜,川渝炒菜馆,9,12,6.9,7,6.9
5244,西安,川菜,渝尚品纸包鱼,3,30,7.5,7.5,7.5
5246,西安,川菜,辣界私房麻辣香锅(总店),86,62,7.3,7.5,7.3
5247,西安,川菜,关西香辣蟹菜馆(阳光天地店)分店,35,99,7,6.9,7
5248,西安,川菜,小口福,55,37,7.2,7.5,7.4
5256,厦门,闽菜,小佃农家(观音山店)分店,8,,7.2,7.2,7.2
5257,厦门,闽菜,宁丰居(瑞景店),15,50,7.2,6.8,7
5258,厦门,海鲜,鑫本港海鲜餐厅·海鲜大咖,237,73,8.5,8.7,9
5259,厦门,海鲜,七星海鲜酒楼,40,81,8.1,8,8.2
5260,厦门,海鲜,杨姐海鲜大排档,241,71,8.3,8.4,8.7
5261,厦门,海鲜,亚珠海鲜大酒楼(莲前西路店)分店,286,121,7.6,7.5,7.3
5263,厦门,海鲜,庐山大酒店中餐厅,16,100,7.6,7.6,7.6
5266,厦门,农家菜,农家山泉水业,1,,6.9,7,7
5267,厦门,农家菜,龙虎山土菜馆,6,56,7.1,7,7.1
5268,厦门,粤菜/潮州菜,粤风楼海鲜酒楼,109,84,7.9,8.3,8.1
5272,厦门,客家菜,农佳小馆,15,44,6.9,7.1,7
5276,厦门,小龙虾,阿青龙虾(明发二店)分店,22,89,7.1,7.1,7.5
5278,厦门,台湾菜,桃园眷村(中华城店),472,33,7.2,8.4,7.4
5283,厦门,粉面馆,西北穆斯林面馆(天地花园店)分店,3,14,7.6,7.2,7.6
5284,厦门,粉面馆,漳州卤面,5,13,7.4,7.3,7.3
5287,厦门,粉面馆,味千拉面(祥店分店)分店,2,41,7.1,7.1,7.1
5288,厦门,川菜,两个番茄 | 野生番茄酸汤鱼(阿罗...分店,525,54,8,8.6,8.5
5289,厦门,川菜,周正水煮活鱼(孙厝店)分店,126,48,7.6,7.6,7.7
5290,厦门,川菜,杨李记三汁焖锅(乐海店),22,55,7,7.1,7.1
5291,厦门,川菜,重庆鸡公煲,2,33,6.9,7,7
5300,厦门,自助餐,融信华邑酒店,2,,7.4,7.4,7.4
5301,厦门,自助餐,厦门润丰吉祥温德姆至尊酒店全日...,64,184,7.2,8,7.5
5307,厦门,火锅,牛忙据点汕头鲜牛火锅,135,70,8.2,8.2,8.2
5308,厦门,火锅,农家乐柴火鸡,13,35,7.4,7.1,7.2
5309,厦门,火锅,大丰收鱼庄(厦门加州店)分店,267,85,7.2,7.4,7.1
5310,厦门,火锅,转转乐涮涮锅(富万邦店),40,43,7.1,7.2,7.3
5311,厦门,火锅,本分老火锅(味蜀吾海湾公园店)分店,170,128,7.3,7.4,7.2
5312,厦门,火锅,汕头玉兰牛肉火锅,83,80,7.1,7.2,7.2
5313,厦门,火锅,潮汕鲜牛肉火锅,12,55,6.5,6.6,6.7
5314,厦门,火锅,潮汕鲜牛肉火锅(联丰店),41,94,7.9,7.1,7.5
5315,厦门,火锅,佳馨川赣楼,9,48,7.5,7.1,7.4
5316,厦门,火锅,巴山碟串串香,4,40,7.4,7.4,7.4
5319,厦门,火锅,闽福老汤(枋湖店),1,,6.9,7,6.9
5321,厦门,日本料理,六传屋东京豚骨拉面(骏豪美食汇...,182,50,7.5,7.9,7.8
5322,厦门,日本料理,烧将居酒屋分店,87,114,8.6,8.7,8.7
5323,厦门,日本料理,山沽居炉端烧·酒,45,74,8.2,8.8,8.9
5325,厦门,韩国料理,朴大妈韩日料理,134,83,7.1,7.4,7.1
5329,厦门,西餐,Clovers创意披萨连锁店(SM二期购...,729,82,7.5,8.3,7.4
5330,厦门,西餐,必胜客(城市广场店)分店,248,72,7.6,7.7,7.3
5332,厦门,西餐,江畔餐厅,89,135,7.4,8,7.7
5336,厦门,东南亚菜,南海渔村(环岛东路店)分店,39,161,7.1,7.3,7
5339,厦门,咖啡厅,宛若庭花,110,68,7.9,8.2,8.1
5340,厦门,咖啡厅,花梦蝶,24,140,7.5,7.4,7.5
5341,厦门,咖啡厅,x兔(金融中心店),11,18,7.1,7.1,7.2
5343,厦门,咖啡厅,布兰妮咖啡,7,19,6.8,7,7
5347,厦门,其他,锄膳,4,25,7.2,7.2,7.4
5351,厦门,私房菜,杨帮煮私厨,49,63,7.9,8.1,7.9
5357,厦门,烧烤,炸出阁同安香骨鸡腿(明发商业广...,55,9,8.3,7.5,8.1
5358,厦门,烧烤,夜神仙烧烤(夜神仙烤鱼吧),28,51,7.3,7.1,7
5359,厦门,烧烤,怪兽兄弟烧烤工厂(厦禾路店),16,65,8,7.8,8.1
5363,厦门,面包甜点,赵大冰(思北店),373,25,8.4,8.7,8.5
5364,厦门,面包甜点,李布兰格烘焙(厦大西村)分店,701,24,8.2,8.4,8
5367,厦门,小吃快餐,名柯南炸店鸡腿(乐海店),89,17,8.1,7.6,7.9
5368,厦门,小吃快餐,Hi~饺子(禾祥店),104,30,7.8,8.2,8.1
5369,厦门,小吃快餐,八婆婆(SM城市广场店),29,18,7.5,7.4,7.6
5370,厦门,小吃快餐,真功夫(厦门市高崎国际机场店),22,32,6.9,7.5,7.1
5371,厦门,小吃快餐,樊家唐瓷面(新景店)分店,73,22,7.3,7.3,7.3
5372,厦门,小吃快餐,德克士(集美店),56,30,7.1,7.3,7.2
5376,徐州,家常菜,彭老头家常菜,5,15,7.1,7,7.1
5378,徐州,私房菜,小胡同精品私房菜,10,113,7.5,7.1,7
5381,徐州,农家菜,凤冠山农家乐,2,,6.9,6.9,6.9
5394,徐州,火锅,爱转角旋转小火锅,6,21,7.2,7.2,7.2
5402,徐州,快餐简餐,民主路把子肉(总店),18,16,7,6.9,6.9
5403,徐州,快餐简餐,藤州菜煎饼,2,10,7.3,7.3,7.2
5404,徐州,快餐简餐,杨铭宇黄焖鸡米饭(高铁店),13,15,7.4,7.2,7.3
5405,徐州,快餐简餐,华莱堡(贾汪新工区店),572,13,7.9,8,8
5409,徐州,快餐简餐,管记烧腊快餐店,8,13,7.7,7.6,7.6
5414,徐州,小吃面食,友鸭(三中店),5,10,7.3,7.3,7.3
5415,徐州,烧烤,木槿花自助烤肉火锅,112,47,7.1,7.3,7.4
5420,徐州,韩国料理,好饭,23,15,7.5,7.5,7.6
5426,徐州,西餐,帕尼尼经典汉堡-意式简餐,4,,7.7,7.7,7.7
5428,徐州,西餐,米壳披萨,1,,7,7,7
5429,徐州,西餐,花妞披萨,1,,7,7,7
5432,徐州,西餐,纽约克披萨(世茂店),1,30,6.9,6.8,7.1
5436,徐州,川菜,四川酒家,1,44,6.9,6.9,6.8
5439,徐州,川菜,一条古法酸菜鱼(古法酸菜鱼),16,63,7.2,7.2,7.3
5440,徐州,咖啡厅,zoocoffee,20,37,7.4,7.7,7.1
5444,徐州,咖啡厅,Caffe Bene 咖啡陪你(万达广场店...,69,40,7.4,7.4,7.4
5445,徐州,江浙菜,圆圆圆大酒店,10,39,7.4,7.4,7.4
5448,徐州,面包甜点,满记甜品(金鹰彭城广场店)分店,62,31,7.9,7.7,7.9
5452,徐州,面包甜点,爱和蛋糕房(华建路店),8,12,7.4,7.4,7.4
5456,徐州,面包甜点,追茶(煤建路店),12,10,7.1,7.1,7.1
5457,徐州,面包甜点,雪贝尔蛋糕(白玉兰3店),12,18,7.2,7.2,7.3
5468,烟台,川菜,快乐的鱼,14,47,6.6,6.6,6.6
5470,烟台,川菜,重庆纸上烤鱼,3,30,7,7,7.1
5471,烟台,川菜,满香居麻辣香锅,9,15,7.4,6.8,7.1
5474,烟台,鲁菜,天源大酒店,6,58,7.4,7.5,7.5
5475,烟台,鲁菜,三合园饺子馆(二马路店)分店,82,48,7.2,6.9,6.7
5478,烟台,小龙虾,尚德小龙虾,6,48,7.3,7.1,7.1
5481,烟台,海鲜,驼峰渔家,6,,7.3,7.6,7.7
5482,烟台,海鲜,海之香渔家乐,2,,7.1,7,7.1
5483,烟台,海鲜,东良食府,4,,7.1,7,7.1
5484,烟台,海鲜,祈福阁酒楼,7,141,7.3,7.5,7.4
5485,烟台,海鲜,希伯仑渔家乐,1,200,7,7,7
5492,烟台,火锅,翠峰苑火锅(二马路店)分店,192,43,7.5,7.5,7.5
5494,烟台,火锅,君徕品火锅(友谊店),21,45,7.2,7.2,7.2
5498,烟台,小吃面食,台北大鸡排(大润发店),11,12,7.6,7.6,7.6
5503,烟台,小吃面食,小吃货脱骨凤爪,7,25,7,7,7
5505,烟台,小吃面食,爱馍说轰炸坊,4,10,6.9,7,7
5506,烟台,快餐简餐,西门外包子铺,20,10,7.6,7.6,7.7
5507,烟台,快餐简餐,易食客(佳世客店),34,30,6.9,6.9,6.9
5508,烟台,快餐简餐,华莱士旌旗路店(莱阳旌旗路店),403,23,7.7,7.6,7.5
5511,烟台,烧烤,_记涮烤小木屋,23,36,7.4,7.4,7.4
5512,烟台,烧烤,小火苗烧烤,1,39,7.3,7.3,7.3
5513,烟台,快餐简餐,喜旺食品(珠玑金相和超市店),8,16,7.4,7.4,7.2
5515,烟台,烧烤,尊王美食城,2,32,7,7,7
5516,烟台,烧烤,青岛扎啤屋二店(二店),1,40,6.9,6.9,6.9
5517,烟台,烧烤,启程烤肉,9,40,7,7,7
5518,烟台,烧烤,小蒋烧烤火锅,2,30,6.9,6.9,6.9
5522,烟台,西餐,必胜客(观海路店)分店,66,64,7.3,7.4,7.3
5525,烟台,西餐,巴厘岛中西餐厅,1,67,6.9,6.9,6.9
5530,烟台,西餐,LOFT西餐,176,104,7.6,7.9,8.1
5536,烟台,面包甜点,福乐园烘焙(海悦城店),4,10,7.4,7.4,7.4
5537,烟台,面包甜点,鑫利来蛋糕,12,35,7.1,7.1,7.1
5538,烟台,咖啡厅,躔度咖啡馆,19,54,7.1,7.4,7.3
5540,烟台,咖啡厅,咖啡之心,5,48,7,7,7.1
5542,烟台,咖啡厅,太平洋咖啡(振华店)分店,46,38,7.3,7.4,7.3
5546,烟台,其他,京味烤鸭店,10,45,6.9,7,7
5554,烟台,韩国料理,槿花小馆(南洪街店),40,28,8.3,8.1,8.2
5556,烟台,韩国料理,爱自然韩国料理,12,23,7.2,7.1,7.2
5559,郑州,农家菜,乡村二号,1,35,6.9,6.9,6.9
5561,郑州,家常菜,小小饺子家常菜(旗舰店),31,18,7.3,7.3,7.3
5572,郑州,创意菜,御味祥道口烧鸡(汝河路店)分店,31,19,7.3,7.3,7.3
5574,郑州,东北菜,工农兵铁锅炖菜(三全路店)分店,346,48,7.9,7.8,7.9
5577,郑州,豫菜,成师傅汴京烤鸭(红专路店),33,68,8.7,8.4,8.5
5578,郑州,豫菜,合记(南大街店)分店,262,33,7.6,7.1,7
5579,郑州,豫菜,76人老烩面(农业南路店)分店,63,19,7.2,7.3,7.2
5580,郑州,豫菜,艾尚小厨,17,33,7.2,7.3,7.1
5581,郑州,豫菜,西部大盘鸡,9,20,7.3,7.3,7.2
5584,郑州,豫菜,邓记叫化鸡(长兴路店)分店,36,42,7.1,7,7
5586,郑州,豫菜,格尔国际饭店(老郑州烤鸭餐厅),33,34,7.3,7.4,7.5
5592,郑州,小龙虾,韩舍美食&久靓珍味龙虾,1,30,7.5,7.5,7.5
5597,郑州,湘菜,湘西土家菜,13,37,7.5,6.7,7.3
5598,郑州,湘菜,乔家酒楼湘豫美食,24,21,7.4,7.3,7.4
5602,郑州,湘菜,湖南米粉牛肉面湖南大碗菜(腊梅...,14,32,7,7,7
5604,郑州,韩国料理,韩槿轩炭火休闲烤肉,17,57,7.2,7.1,7.1
5605,郑州,韩国料理,俊熙家(北京华联总店),2,15,6.9,6.9,6.9
5606,郑州,日本料理,町上寿司(经五路店),4,10,7,7.2,7.2
5607,郑州,日本料理,真鱿味铁板烧,8,13,7.2,7,7
5609,郑州,西北菜,阿郎大盘鸡(柳西路店),7,20,7.3,7.3,7.3
